building_type,cluster_id,fnum,total_pop,城市,策略,情景
1,4,6,130003.342979491,广州市,定容,2040 RCP 4.5
1,5,6,108815.356347886,广州市,定容,2040 RCP 4.5
1,2,10,104016.403430367,广州市,定容,2040 RCP 4.5
1,6,6,14604.0692170357,广州市,定容,2040 RCP 4.5
1,7,8,58531.708899177,广州市,定容,2040 RCP 4.5
1,9,8,20745.539912341,广州市,定容,2040 RCP 4.5
1,8,10,186722.571625991,广州市,定容,2040 RCP 4.5
2,10,12,52762.25083608,广州市,定容,2040 RCP 4.5
2,11,16,40889.493109342,广州市,定容,2040 RCP 4.5
2,12,22,742.7819476,广州市,定容,2040 RCP 4.5
2,2,20,3748.296426,广州市,定容,2040 RCP 4.5
2,3,15,25168.87176685,广州市,定容,2040 RCP 4.5
2,1,28,980.573108168,广州市,定容,2040 RCP 4.5
2,4,12,28257.225913259,广州市,定容,2040 RCP 4.5
2,5,15,7544.869455066,广州市,定容,2040 RCP 4.5
2,6,15,17248.727595223998,广州市,定容,2040 RCP 4.5
2,7,20,3599.96718813,广州市,定容,2040 RCP 4.5
2,8,28,17141.712327834,广州市,定容,2040 RCP 4.5
2,9,24,4655.9978518,广州市,定容,2040 RCP 4.5
0,10,3,13794.630696951699,广州市,定容,2040 RCP 8.5
0,11,3,2445.3922407747,广州市,定容,2040 RCP 8.5
0,1,3,19541.6079597497,广州市,定容,2040 RCP 8.5
0,3,2,10776.07726387,广州市,定容,2040 RCP 8.5
0,2,3,29192.393664453,广州市,定容,2040 RCP 8.5
0,4,3,7790.5596635961,广州市,定容,2040 RCP 8.5
0,5,3,9091.99430758,广州市,定容,2040 RCP 8.5
0,6,1,10251.682565705,广州市,定容,2040 RCP 8.5
0,7,1,29556.348116608,广州市,定容,2040 RCP 8.5
0,9,1,5066.787972128,广州市,定容,2040 RCP 8.5
1,12,4,6898.276858317,广州市,定容,2040 RCP 8.5
1,10,5,180439.107030319,广州市,定容,2040 RCP 8.5
1,1,5,56178.483976385,广州市,定容,2040 RCP 8.5
1,11,8,181135.356637896,广州市,定容,2040 RCP 8.5
1,4,6,130003.342979491,广州市,定容,2040 RCP 8.5
1,3,6,92186.472440843,广州市,定容,2040 RCP 8.5
1,5,6,108815.356347886,广州市,定容,2040 RCP 8.5
1,2,10,104016.403430367,广州市,定容,2040 RCP 8.5
1,6,6,14604.0692170357,广州市,定容,2040 RCP 8.5
1,7,8,58531.708899177,广州市,定容,2040 RCP 8.5
1,9,8,20745.539912341,广州市,定容,2040 RCP 8.5
1,8,10,186722.571625991,广州市,定容,2040 RCP 8.5
2,10,12,52762.25083608,广州市,定容,2040 RCP 8.5
2,11,16,40889.493109342,广州市,定容,2040 RCP 8.5
2,12,22,742.7819476,广州市,定容,2040 RCP 8.5
2,2,20,3748.296426,广州市,定容,2040 RCP 8.5
2,1,28,980.573108168,广州市,定容,2040 RCP 8.5
2,3,15,25168.87176685,广州市,定容,2040 RCP 8.5
2,4,12,28257.225913259,广州市,定容,2040 RCP 8.5
2,5,15,7544.869455066,广州市,定容,2040 RCP 8.5
2,6,15,17248.727595223998,广州市,定容,2040 RCP 8.5
2,7,20,3599.96718813,广州市,定容,2040 RCP 8.5
2,8,28,17141.712327834,广州市,定容,2040 RCP 8.5
2,9,24,4655.9978518,广州市,定容,2040 RCP 8.5
0,10,3,13794.630696951699,广州市,定容,2060 RCP 2.6
0,11,3,2445.3922407747,广州市,定容,2060 RCP 2.6
0,1,3,19541.6079597497,广州市,定容,2060 RCP 2.6
0,3,2,10776.07726387,广州市,定容,2060 RCP 2.6
0,2,3,29192.393664453,广州市,定容,2060 RCP 2.6
0,4,3,7790.5596635961,广州市,定容,2060 RCP 2.6
0,5,3,9091.99430758,广州市,定容,2060 RCP 2.6
0,6,1,10251.682565705,广州市,定容,2060 RCP 2.6
0,7,1,29556.348116608,广州市,定容,2060 RCP 2.6
0,9,1,5066.787972128,广州市,定容,2060 RCP 2.6
1,10,5,180439.107030319,广州市,定容,2060 RCP 2.6
1,12,4,6898.276858317,广州市,定容,2060 RCP 2.6
1,11,8,181135.356637896,广州市,定容,2060 RCP 2.6
1,1,5,56178.483976385,广州市,定容,2060 RCP 2.6
1,3,6,92186.472440843,广州市,定容,2060 RCP 2.6
1,4,6,130003.342979491,广州市,定容,2060 RCP 2.6
1,2,10,104016.403430367,广州市,定容,2060 RCP 2.6
1,5,6,108815.356347886,广州市,定容,2060 RCP 2.6
1,6,6,14604.0692170357,广州市,定容,2060 RCP 2.6
1,7,8,58531.708899177,广州市,定容,2060 RCP 2.6
1,8,10,186722.571625991,广州市,定容,2060 RCP 2.6
1,9,8,20745.539912341,广州市,定容,2060 RCP 2.6
2,10,12,52762.25083608,广州市,定容,2060 RCP 2.6
2,11,16,40889.493109342,广州市,定容,2060 RCP 2.6
2,12,22,742.7819476,广州市,定容,2060 RCP 2.6
2,2,20,3748.296426,广州市,定容,2060 RCP 2.6
2,1,28,980.573108168,广州市,定容,2060 RCP 2.6
2,3,15,25168.87176685,广州市,定容,2060 RCP 2.6
2,4,12,28257.225913259,广州市,定容,2060 RCP 2.6
2,5,15,7544.869455066,广州市,定容,2060 RCP 2.6
2,6,15,17248.727595223998,广州市,定容,2060 RCP 2.6
2,7,20,3599.96718813,广州市,定容,2060 RCP 2.6
2,8,28,17141.712327834,广州市,定容,2060 RCP 2.6
2,9,24,4655.9978518,广州市,定容,2060 RCP 2.6
0,10,3,13794.630696951699,广州市,定容,2060 RCP 4.5
0,11,3,2445.3922407747,广州市,定容,2060 RCP 4.5
0,1,3,19541.6079597497,广州市,定容,2060 RCP 4.5
0,3,2,10776.07726387,广州市,定容,2060 RCP 4.5
0,2,3,29192.393664453,广州市,定容,2060 RCP 4.5
0,4,3,7790.5596635961,广州市,定容,2060 RCP 4.5
0,5,3,9091.99430758,广州市,定容,2060 RCP 4.5
0,6,1,10251.682565705,广州市,定容,2060 RCP 4.5
0,7,1,29556.348116608,广州市,定容,2060 RCP 4.5
0,9,1,5066.787972128,广州市,定容,2060 RCP 4.5
1,10,5,180439.107030319,广州市,定容,2060 RCP 4.5
1,12,4,6898.276858317,广州市,定容,2060 RCP 4.5
1,1,5,56178.483976385,广州市,定容,2060 RCP 4.5
1,11,8,181135.356637896,广州市,定容,2060 RCP 4.5
1,3,6,92186.472440843,广州市,定容,2060 RCP 4.5
1,4,6,130003.342979491,广州市,定容,2060 RCP 4.5
1,5,6,108815.356347886,广州市,定容,2060 RCP 4.5
1,2,10,104016.403430367,广州市,定容,2060 RCP 4.5
1,6,6,14604.0692170357,广州市,定容,2060 RCP 4.5
1,7,8,58531.708899177,广州市,定容,2060 RCP 4.5
1,9,8,20745.539912341,广州市,定容,2060 RCP 4.5
1,8,10,186722.571625991,广州市,定容,2060 RCP 4.5
2,10,12,52762.25083608,广州市,定容,2060 RCP 4.5
2,11,16,40889.493109342,广州市,定容,2060 RCP 4.5
2,12,22,742.7819476,广州市,定容,2060 RCP 4.5
2,2,20,3748.296426,广州市,定容,2060 RCP 4.5
2,1,28,980.573108168,广州市,定容,2060 RCP 4.5
2,3,15,25168.87176685,广州市,定容,2060 RCP 4.5
2,4,12,28257.225913259,广州市,定容,2060 RCP 4.5
2,5,15,7544.869455066,广州市,定容,2060 RCP 4.5
2,6,15,17248.727595223998,广州市,定容,2060 RCP 4.5
2,7,20,3599.96718813,广州市,定容,2060 RCP 4.5
2,8,28,17141.712327834,广州市,定容,2060 RCP 4.5
2,9,24,4655.9978518,广州市,定容,2060 RCP 4.5
0,10,3,13794.630696951699,广州市,定容,2060 RCP 8.5
0,11,3,2445.3922407747,广州市,定容,2060 RCP 8.5
0,1,3,19541.6079597497,广州市,定容,2060 RCP 8.5
0,3,2,10776.07726387,广州市,定容,2060 RCP 8.5
0,2,3,29192.393664453,广州市,定容,2060 RCP 8.5
0,4,3,7790.5596635961,广州市,定容,2060 RCP 8.5
0,5,3,9091.99430758,广州市,定容,2060 RCP 8.5
0,6,1,10251.682565705,广州市,定容,2060 RCP 8.5
0,7,1,29556.348116608,广州市,定容,2060 RCP 8.5
0,9,1,5066.787972128,广州市,定容,2060 RCP 8.5
1,10,5,180439.107030319,广州市,定容,2060 RCP 8.5
1,12,4,6898.276858317,广州市,定容,2060 RCP 8.5
1,1,5,56178.483976385,广州市,定容,2060 RCP 8.5
1,11,8,181135.356637896,广州市,定容,2060 RCP 8.5
1,3,6,92186.472440843,广州市,定容,2060 RCP 8.5
1,4,6,130003.342979491,广州市,定容,2060 RCP 8.5
1,5,6,108815.356347886,广州市,定容,2060 RCP 8.5
1,2,10,104016.403430367,广州市,定容,2060 RCP 8.5
1,6,6,14604.0692170357,广州市,定容,2060 RCP 8.5
1,7,8,58531.708899177,广州市,定容,2060 RCP 8.5
1,9,8,20745.539912341,广州市,定容,2060 RCP 8.5
1,8,10,186722.571625991,广州市,定容,2060 RCP 8.5
2,10,12,52762.25083608,广州市,定容,2060 RCP 8.5
2,11,16,40889.493109342,广州市,定容,2060 RCP 8.5
2,12,22,742.7819476,广州市,定容,2060 RCP 8.5
2,2,20,3748.296426,广州市,定容,2060 RCP 8.5
2,3,15,25168.87176685,广州市,定容,2060 RCP 8.5
2,1,28,980.573108168,广州市,定容,2060 RCP 8.5
2,4,12,28257.225913259,广州市,定容,2060 RCP 8.5
2,5,15,7544.869455066,广州市,定容,2060 RCP 8.5
2,6,15,17248.727595223998,广州市,定容,2060 RCP 8.5
2,7,20,3599.96718813,广州市,定容,2060 RCP 8.5
2,8,28,17141.712327834,广州市,定容,2060 RCP 8.5
2,9,24,4655.9978518,广州市,定容,2060 RCP 8.5
0,1,3,10880.957519672484,厦门市,现状,2020 Baseline
0,3,1,3738.546973145485,厦门市,现状,2020 Baseline
0,2,3,3675.7825508126816,厦门市,现状,2020 Baseline
0,4,2,5224.673841200917,厦门市,现状,2020 Baseline
0,5,3,16273.050214400839,厦门市,现状,2020 Baseline
1,1,6,56340.66875012258,厦门市,现状,2020 Baseline
1,2,6,74943.13381322112,厦门市,现状,2020 Baseline
1,3,4,23286.56905481997,厦门市,现状,2020 Baseline
1,6,6,64138.00714691894,厦门市,现状,2020 Baseline
1,4,7,138537.08408411653,厦门市,现状,2020 Baseline
1,5,10,108244.87516382345,厦门市,现状,2020 Baseline
2,3,13,12480.938132665764,厦门市,现状,2020 Baseline
2,1,18,19305.845027761847,厦门市,现状,2020 Baseline
2,4,12,37052.91769952577,厦门市,现状,2020 Baseline
2,2,28,2426.5777572590073,厦门市,现状,2020 Baseline
2,5,16,4358.489551479281,厦门市,现状,2020 Baseline
2,6,29,292.4041021836763,厦门市,现状,2020 Baseline
0,1,3,10880.957519672484,厦门市,扩容,2040 RCP 2.6
0,3,1,3738.546973145485,厦门市,扩容,2040 RCP 2.6
0,2,3,3675.7825508126816,厦门市,扩容,2040 RCP 2.6
0,4,2,5224.673841200917,厦门市,扩容,2040 RCP 2.6
0,5,3,16273.050214400839,厦门市,扩容,2040 RCP 2.6
1,1,6,56340.66875012258,厦门市,扩容,2040 RCP 2.6
1,2,6,74943.13381322112,厦门市,扩容,2040 RCP 2.6
1,3,4,23286.56905481997,厦门市,扩容,2040 RCP 2.6
1,6,6,64138.00714691894,厦门市,扩容,2040 RCP 2.6
1,4,7,138537.08408411653,厦门市,扩容,2040 RCP 2.6
1,5,10,108244.87516382345,厦门市,扩容,2040 RCP 2.6
2,3,13,12480.938132665764,厦门市,扩容,2040 RCP 2.6
2,1,18,19305.845027761847,厦门市,扩容,2040 RCP 2.6
2,4,12,37052.91769952577,厦门市,扩容,2040 RCP 2.6
2,2,28,2426.5777572590073,厦门市,扩容,2040 RCP 2.6
2,5,16,4358.489551479281,厦门市,扩容,2040 RCP 2.6
2,6,29,292.4041021836763,厦门市,扩容,2040 RCP 2.6
0,1,3,10880.957519672484,厦门市,扩容,2040 RCP 4.5
0,2,3,3675.7825508126816,厦门市,扩容,2040 RCP 4.5
0,3,1,3738.546973145485,厦门市,扩容,2040 RCP 4.5
0,4,2,5224.673841200917,厦门市,扩容,2040 RCP 4.5
0,5,3,16273.050214400839,厦门市,扩容,2040 RCP 4.5
1,3,4,23286.56905481997,厦门市,扩容,2040 RCP 4.5
1,1,6,56340.66875012258,厦门市,扩容,2040 RCP 4.5
1,2,6,74943.13381322112,厦门市,扩容,2040 RCP 4.5
1,4,7,138537.08408411653,厦门市,扩容,2040 RCP 4.5
1,6,6,64138.00714691894,厦门市,扩容,2040 RCP 4.5
1,5,10,108244.87516382345,厦门市,扩容,2040 RCP 4.5
2,3,13,12480.938132665764,厦门市,扩容,2040 RCP 4.5
2,4,12,37052.91769952577,厦门市,扩容,2040 RCP 4.5
2,1,18,19305.845027761847,厦门市,扩容,2040 RCP 4.5
2,2,28,2426.5777572590073,厦门市,扩容,2040 RCP 4.5
2,5,16,4358.489551479281,厦门市,扩容,2040 RCP 4.5
2,6,29,292.4041021836763,厦门市,扩容,2040 RCP 4.5
0,1,3,10880.957519672484,厦门市,扩容,2040 RCP 8.5
0,2,3,3675.7825508126816,厦门市,扩容,2040 RCP 8.5
0,3,1,3738.546973145485,厦门市,扩容,2040 RCP 8.5
0,4,2,5224.673841200917,厦门市,扩容,2040 RCP 8.5
0,5,3,16273.050214400839,厦门市,扩容,2040 RCP 8.5
1,3,4,23286.56905481997,厦门市,扩容,2040 RCP 8.5
1,1,6,56340.66875012258,厦门市,扩容,2040 RCP 8.5
1,2,6,74943.13381322112,厦门市,扩容,2040 RCP 8.5
1,4,7,138537.08408411653,厦门市,扩容,2040 RCP 8.5
1,6,6,64138.00714691894,厦门市,扩容,2040 RCP 8.5
1,5,10,108244.87516382345,厦门市,扩容,2040 RCP 8.5
2,3,13,12480.938132665764,厦门市,扩容,2040 RCP 8.5
2,4,12,37052.91769952577,厦门市,扩容,2040 RCP 8.5
2,1,18,19305.845027761847,厦门市,扩容,2040 RCP 8.5
2,2,28,2426.5777572590073,厦门市,扩容,2040 RCP 8.5
2,5,16,4358.489551479281,厦门市,扩容,2040 RCP 8.5
2,6,29,292.4041021836763,厦门市,扩容,2040 RCP 8.5
0,1,3,10880.957519672484,厦门市,扩容,2060 RCP 2.6
0,2,3,3675.7825508126816,厦门市,扩容,2060 RCP 2.6
0,3,1,3738.546973145485,厦门市,扩容,2060 RCP 2.6
0,4,2,5224.673841200917,厦门市,扩容,2060 RCP 2.6
0,5,3,16273.050214400839,厦门市,扩容,2060 RCP 2.6
1,3,4,23286.56905481997,厦门市,扩容,2060 RCP 2.6
1,1,6,56340.66875012258,厦门市,扩容,2060 RCP 2.6
1,2,6,74943.13381322112,厦门市,扩容,2060 RCP 2.6
1,4,7,138537.08408411653,厦门市,扩容,2060 RCP 2.6
1,6,6,64138.00714691894,厦门市,扩容,2060 RCP 2.6
1,5,10,108244.87516382345,厦门市,扩容,2060 RCP 2.6
2,4,12,37052.91769952577,厦门市,扩容,2060 RCP 2.6
2,3,13,12480.938132665764,厦门市,扩容,2060 RCP 2.6
2,1,18,19305.845027761847,厦门市,扩容,2060 RCP 2.6
2,2,28,2426.5777572590073,厦门市,扩容,2060 RCP 2.6
2,5,16,4358.489551479281,厦门市,扩容,2060 RCP 2.6
2,6,29,292.4041021836763,厦门市,扩容,2060 RCP 2.6
0,1,3,10880.957519672484,厦门市,扩容,2060 RCP 4.5
0,2,3,3675.7825508126816,厦门市,扩容,2060 RCP 4.5
0,3,1,3738.546973145485,厦门市,扩容,2060 RCP 4.5
0,4,2,5224.673841200917,厦门市,扩容,2060 RCP 4.5
0,5,3,16273.050214400839,厦门市,扩容,2060 RCP 4.5
1,3,4,23286.56905481997,厦门市,扩容,2060 RCP 4.5
1,1,6,56340.66875012258,厦门市,扩容,2060 RCP 4.5
1,2,6,74943.13381322112,厦门市,扩容,2060 RCP 4.5
1,4,7,138537.08408411653,厦门市,扩容,2060 RCP 4.5
1,6,6,64138.00714691894,厦门市,扩容,2060 RCP 4.5
1,5,10,108244.87516382345,厦门市,扩容,2060 RCP 4.5
2,3,13,12480.938132665764,厦门市,扩容,2060 RCP 4.5
2,4,12,37052.91769952577,厦门市,扩容,2060 RCP 4.5
2,1,18,19305.845027761847,厦门市,扩容,2060 RCP 4.5
2,2,28,2426.5777572590073,厦门市,扩容,2060 RCP 4.5
2,5,16,4358.489551479281,厦门市,扩容,2060 RCP 4.5
2,6,29,292.4041021836763,厦门市,扩容,2060 RCP 4.5
0,1,3,10880.957519672484,厦门市,扩容,2060 RCP 8.5
0,2,3,3675.7825508126816,厦门市,扩容,2060 RCP 8.5
0,3,1,3738.546973145485,厦门市,扩容,2060 RCP 8.5
0,4,2,5224.673841200917,厦门市,扩容,2060 RCP 8.5
0,5,3,16273.050214400839,厦门市,扩容,2060 RCP 8.5
1,3,4,23286.56905481997,厦门市,扩容,2060 RCP 8.5
1,2,6,74943.13381322112,厦门市,扩容,2060 RCP 8.5
1,1,6,56340.66875012258,厦门市,扩容,2060 RCP 8.5
1,6,6,64138.00714691894,厦门市,扩容,2060 RCP 8.5
1,4,7,138537.08408411653,厦门市,扩容,2060 RCP 8.5
1,5,10,108244.87516382345,厦门市,扩容,2060 RCP 8.5
2,3,13,12480.938132665764,厦门市,扩容,2060 RCP 8.5
2,4,12,37052.91769952577,厦门市,扩容,2060 RCP 8.5
2,1,18,19305.845027761847,厦门市,扩容,2060 RCP 8.5
2,2,28,2426.5777572590073,厦门市,扩容,2060 RCP 8.5
2,5,16,4358.489551479281,厦门市,扩容,2060 RCP 8.5
2,6,29,292.4041021836763,厦门市,扩容,2060 RCP 8.5
0,1,3,10880.957519672484,厦门市,定容,2040 RCP 2.6
0,3,1,3738.546973145485,厦门市,定容,2040 RCP 2.6
0,2,3,3675.7825508126816,厦门市,定容,2040 RCP 2.6
0,4,2,5224.673841200917,厦门市,定容,2040 RCP 2.6
0,5,3,16273.050214400839,厦门市,定容,2040 RCP 2.6
1,1,6,56340.66875012258,厦门市,定容,2040 RCP 2.6
1,2,6,74943.13381322112,厦门市,定容,2040 RCP 2.6
1,3,4,23286.56905481997,厦门市,定容,2040 RCP 2.6
1,4,7,138537.08408411653,厦门市,定容,2040 RCP 2.6
1,6,6,64138.00714691894,厦门市,定容,2040 RCP 2.6
1,5,10,108244.87516382345,厦门市,定容,2040 RCP 2.6
2,3,13,12480.938132665764,厦门市,定容,2040 RCP 2.6
2,1,18,19305.845027761847,厦门市,定容,2040 RCP 2.6
2,4,12,37052.91769952577,厦门市,定容,2040 RCP 2.6
2,2,28,2426.5777572590073,厦门市,定容,2040 RCP 2.6
2,5,16,4358.489551479281,厦门市,定容,2040 RCP 2.6
2,6,29,292.4041021836763,厦门市,定容,2040 RCP 2.6
0,1,3,10880.957519672484,厦门市,定容,2040 RCP 4.5
0,2,3,3675.7825508126816,厦门市,定容,2040 RCP 4.5
0,3,1,3738.546973145485,厦门市,定容,2040 RCP 4.5
0,4,2,5224.673841200917,厦门市,定容,2040 RCP 4.5
0,5,3,16273.050214400839,厦门市,定容,2040 RCP 4.5
1,3,4,23286.56905481997,厦门市,定容,2040 RCP 4.5
1,1,6,56340.66875012258,厦门市,定容,2040 RCP 4.5
1,2,6,74943.13381322112,厦门市,定容,2040 RCP 4.5
1,4,7,138537.08408411653,厦门市,定容,2040 RCP 4.5
1,6,6,64138.00714691894,厦门市,定容,2040 RCP 4.5
1,5,10,108244.87516382345,厦门市,定容,2040 RCP 4.5
2,3,13,12480.938132665764,厦门市,定容,2040 RCP 4.5
2,4,12,37052.91769952577,厦门市,定容,2040 RCP 4.5
2,1,18,19305.845027761847,厦门市,定容,2040 RCP 4.5
2,2,28,2426.5777572590073,厦门市,定容,2040 RCP 4.5
2,5,16,4358.489551479281,厦门市,定容,2040 RCP 4.5
2,6,29,292.4041021836763,厦门市,定容,2040 RCP 4.5
0,1,3,10880.957519672484,厦门市,定容,2040 RCP 8.5
0,2,3,3675.7825508126816,厦门市,定容,2040 RCP 8.5
0,3,1,3738.546973145485,厦门市,定容,2040 RCP 8.5
0,4,2,5224.673841200917,厦门市,定容,2040 RCP 8.5
0,5,3,16273.050214400839,厦门市,定容,2040 RCP 8.5
1,3,4,23286.56905481997,厦门市,定容,2040 RCP 8.5
1,1,6,56340.66875012258,厦门市,定容,2040 RCP 8.5
1,2,6,74943.13381322112,厦门市,定容,2040 RCP 8.5
1,4,7,138537.08408411653,厦门市,定容,2040 RCP 8.5
1,6,6,64138.00714691894,厦门市,定容,2040 RCP 8.5
1,5,10,108244.87516382345,厦门市,定容,2040 RCP 8.5
2,3,13,12480.938132665764,厦门市,定容,2040 RCP 8.5
2,4,12,37052.91769952577,厦门市,定容,2040 RCP 8.5
2,1,18,19305.845027761847,厦门市,定容,2040 RCP 8.5
2,2,28,2426.5777572590073,厦门市,定容,2040 RCP 8.5
2,5,16,4358.489551479281,厦门市,定容,2040 RCP 8.5
2,6,29,292.4041021836763,厦门市,定容,2040 RCP 8.5
0,1,3,10880.957519672484,厦门市,定容,2060 RCP 2.6
0,2,3,3675.7825508126816,厦门市,定容,2060 RCP 2.6
0,3,1,3738.546973145485,厦门市,定容,2060 RCP 2.6
0,4,2,5224.673841200917,厦门市,定容,2060 RCP 2.6
0,5,3,16273.050214400839,厦门市,定容,2060 RCP 2.6
1,3,4,23286.56905481997,厦门市,定容,2060 RCP 2.6
1,1,6,56340.66875012258,厦门市,定容,2060 RCP 2.6
1,2,6,74943.13381322112,厦门市,定容,2060 RCP 2.6
1,6,6,64138.00714691894,厦门市,定容,2060 RCP 2.6
1,4,7,138537.08408411653,厦门市,定容,2060 RCP 2.6
1,5,10,108244.87516382345,厦门市,定容,2060 RCP 2.6
2,3,13,12480.938132665764,厦门市,定容,2060 RCP 2.6
2,4,12,37052.91769952577,厦门市,定容,2060 RCP 2.6
2,1,18,19305.845027761847,厦门市,定容,2060 RCP 2.6
2,2,28,2426.5777572590073,厦门市,定容,2060 RCP 2.6
2,5,16,4358.489551479281,厦门市,定容,2060 RCP 2.6
2,6,29,292.4041021836763,厦门市,定容,2060 RCP 2.6
0,1,3,10880.957519672484,厦门市,定容,2060 RCP 4.5
0,2,3,3675.7825508126816,厦门市,定容,2060 RCP 4.5
0,3,1,3738.546973145485,厦门市,定容,2060 RCP 4.5
0,4,2,5224.673841200917,厦门市,定容,2060 RCP 4.5
0,5,3,16273.050214400839,厦门市,定容,2060 RCP 4.5
1,3,4,23286.56905481997,厦门市,定容,2060 RCP 4.5
1,1,6,56340.66875012258,厦门市,定容,2060 RCP 4.5
1,2,6,74943.13381322112,厦门市,定容,2060 RCP 4.5
1,4,7,138537.08408411653,厦门市,定容,2060 RCP 4.5
1,6,6,64138.00714691894,厦门市,定容,2060 RCP 4.5
1,5,10,108244.87516382345,厦门市,定容,2060 RCP 4.5
2,3,13,12480.938132665764,厦门市,定容,2060 RCP 4.5
2,4,12,37052.91769952577,厦门市,定容,2060 RCP 4.5
2,1,18,19305.845027761847,厦门市,定容,2060 RCP 4.5
2,2,28,2426.5777572590073,厦门市,定容,2060 RCP 4.5
2,5,16,4358.489551479281,厦门市,定容,2060 RCP 4.5
2,6,29,292.4041021836763,厦门市,定容,2060 RCP 4.5
0,1,3,10880.957519672484,厦门市,定容,2060 RCP 8.5
0,2,3,3675.7825508126816,厦门市,定容,2060 RCP 8.5
0,3,1,3738.546973145485,厦门市,定容,2060 RCP 8.5
0,4,2,5224.673841200917,厦门市,定容,2060 RCP 8.5
0,5,3,16273.050214400839,厦门市,定容,2060 RCP 8.5
1,3,4,23286.56905481997,厦门市,定容,2060 RCP 8.5
1,1,6,56340.66875012258,厦门市,定容,2060 RCP 8.5
1,2,6,74943.13381322112,厦门市,定容,2060 RCP 8.5
1,4,7,138537.08408411653,厦门市,定容,2060 RCP 8.5
1,6,6,64138.00714691894,厦门市,定容,2060 RCP 8.5
1,5,10,108244.87516382345,厦门市,定容,2060 RCP 8.5
2,3,13,12480.938132665764,厦门市,定容,2060 RCP 8.5
2,4,12,37052.91769952577,厦门市,定容,2060 RCP 8.5
2,1,18,19305.845027761847,厦门市,定容,2060 RCP 8.5
2,2,28,2426.5777572590073,厦门市,定容,2060 RCP 8.5
2,5,16,4358.489551479281,厦门市,定容,2060 RCP 8.5
2,6,29,292.4041021836763,厦门市,定容,2060 RCP 8.5
